timestamp,server_id,role,region,cpu_usage_pct,memory_usage_pct,disk_io_mbs,network_latency_ms,packet_loss_pct,error_rate_5xx,active_connections,temperature_celsius,incident_type,is_anomaly,failure_within_1h
2026-08-11 12:48:00,srv-web-02,Web Server,sa-east-1,41.96,45.67,27.81,33.14,0.056,0.027,242,56.8,None,0,0
2026-08-11 12:56:00,srv-web-02,Web Server,sa-east-1,42.13,44.14,22.8,34.45,0.052,0.003,208,55.5,None,0,0
2026-08-11 13:04:00,srv-web-02,Web Server,sa-east-1,29.58,44.09,26.56,31.22,0.061,0.001,189,51.3,None,0,0
2026-08-11 13:12:00,srv-web-02,Web Server,sa-east-1,37.49,46.05,25.48,30.83,0.042,0.018,212,56.7,None,0,0
2026-08-11 13:20:00,srv-web-02,Web Server,sa-east-1,37.53,45.97,32.19,35.19,0.068,0.011,244,54.3,None,0,0
2026-08-11 13:28:00,srv-web-02,Web Server,sa-east-1,35.85,44.77,29.27,31.91,0.004,0.025,252,53.0,None,0,0
2026-08-11 13:36:00,srv-web-02,Web Server,sa-east-1,46.13,45.53,22.17,31.62,0.003,0.035,203,58.2,None,0,0
2026-08-11 13:44:00,srv-web-02,Web Server,sa-east-1,39.22,45.67,27.51,31.18,0.014,0.013,277,53.4,None,0,0
2026-08-11 13:52:00,srv-web-02,Web Server,sa-east-1,35.88,44.68,26.5,32.77,0.044,0.016,237,52.8,None,0,0
2026-08-11 14:00:00,srv-web-02,Web Server,sa-east-1,43.21,47.65,26.8,33.72,0.061,0.008,205,55.3,None,0,0
2026-08-11 14:08:00,srv-web-02,Web Server,sa-east-1,40.14,46.82,20.58,31.73,0.075,0.01,216,54.9,None,0,0
2026-08-11 14:16:00,srv-web-02,Web Server,sa-east-1,42.15,42.44,21.9,27.48,0.065,0.143,168,55.1,None,0,0
2026-08-11 14:24:00,srv-web-02,Web Server,sa-east-1,31.21,42.75,14.56,31.81,0.025,0.058,246,51.2,None,0,0
2026-08-11 14:32:00,srv-web-02,Web Server,sa-east-1,43.2,44.77,18.55,32.22,0.082,0.023,254,56.2,None,0,0
2026-08-11 14:40:00,srv-web-02,Web Server,sa-east-1,36.66,45.54,30.92,30.91,0.024,0.002,249,53.6,None,0,0
2026-08-11 14:48:00,srv-web-02,Web Server,sa-east-1,39.27,45.65,22.29,31.14,0.01,0.071,228,53.6,None,0,0
2026-08-11 14:56:00,srv-web-02,Web Server,sa-east-1,41.21,47.59,23.5,36.19,0.003,0.024,209,55.3,None,0,0
2026-08-11 15:04:00,srv-web-02,Web Server,sa-east-1,34.39,43.35,29.62,31.84,0.031,0.013,233,51.4,None,0,0
2026-08-11 15:12:00,srv-web-02,Web Server,sa-east-1,30.94,41.81,24.55,33.1,0.0,0.033,222,52.1,None,0,0
2026-08-11 15:20:00,srv-web-02,Web Server,sa-east-1,33.68,45.07,20.74,32.24,0.003,0.001,234,52.7,None,0,0
2026-08-11 15:28:00,srv-web-02,Web Server,sa-east-1,40.37,42.29,21.45,32.12,0.031,0.004,223,53.8,None,0,0
2026-08-11 15:36:00,srv-web-02,Web Server,sa-east-1,32.85,43.5,15.72,32.54,0.005,0.01,204,53.2,None,0,0
2026-08-11 15:44:00,srv-web-02,Web Server,sa-east-1,27.16,44.57,19.46,28.54,0.01,0.028,251,51.7,None,0,0
2026-08-11 15:52:00,srv-web-02,Web Server,sa-east-1,34.82,45.59,32.11,30.76,0.02,0.034,200,53.6,None,0,0
2026-08-11 16:00:00,srv-web-02,Web Server,sa-east-1,33.76,44.04,15.62,31.76,0.075,0.01,205,51.3,None,0,0
2026-08-11 16:08:00,srv-web-02,Web Server,sa-east-1,32.79,45.55,15.19,27.68,0.072,0.023,222,54.4,None,0,0
2026-08-11 16:16:00,srv-web-02,Web Server,sa-east-1,30.37,44.99,24.46,34.06,0.048,0.03,188,50.3,None,0,0
2026-08-11 16:24:00,srv-web-02,Web Server,sa-east-1,26.48,45.46,26.62,30.27,0.056,0.036,175,52.8,None,0,0
2026-08-11 16:32:00,srv-web-02,Web Server,sa-east-1,34.51,40.81,19.95,33.68,0.058,0.007,230,52.7,None,0,0
2026-08-11 16:40:00,srv-web-02,Web Server,sa-east-1,29.4,45.57,24.53,32.76,0.064,0.013,220,51.7,None,0,0
2026-08-11 16:48:00,srv-web-02,Web Server,sa-east-1,35.23,44.63,14.62,28.53,0.011,0.067,195,53.2,None,0,0
2026-08-11 16:56:00,srv-web-02,Web Server,sa-east-1,28.85,43.59,24.46,32.1,0.011,0.014,148,53.7,None,0,0
2026-08-11 17:04:00,srv-web-02,Web Server,sa-east-1,31.92,45.75,22.11,29.94,0.069,0.01,207,52.0,None,0,0
2026-08-11 17:12:00,srv-web-02,Web Server,sa-east-1,35.01,42.88,23.23,28.09,0.087,0.005,177,54.7,None,0,0
2026-08-11 17:20:00,srv-web-02,Web Server,sa-east-1,27.36,45.56,22.69,29.76,0.036,0.01,188,51.0,None,0,0
2026-08-11 17:28:00,srv-web-02,Web Server,sa-east-1,29.88,42.4,24.1,31.51,0.029,0.004,154,53.3,None,0,0
2026-08-11 17:36:00,srv-web-02,Web Server,sa-east-1,28.27,46.22,28.0,30.41,0.091,0.004,166,50.1,None,0,0
2026-08-11 17:44:00,srv-web-02,Web Server,sa-east-1,23.96,41.38,17.71,26.32,0.007,0.001,202,51.3,None,0,0
2026-08-11 17:52:00,srv-web-02,Web Server,sa-east-1,31.99,46.15,14.38,28.85,0.017,0.032,191,50.4,None,0,0
2026-08-11 18:00:00,srv-web-02,Web Server,sa-east-1,33.75,44.64,12.48,33.93,0.047,0.014,128,53.9,None,0,0
2026-08-11 18:08:00,srv-web-02,Web Server,sa-east-1,27.56,43.42,20.53,27.33,0.032,0.016,183,50.1,None,0,0
2026-08-11 18:16:00,srv-web-02,Web Server,sa-east-1,28.36,44.34,16.17,32.59,0.013,0.058,195,49.9,None,0,0
2026-08-11 18:24:00,srv-web-02,Web Server,sa-east-1,26.29,43.67,15.63,27.97,0.028,0.003,180,54.1,None,0,0
2026-08-11 18:32:00,srv-web-02,Web Server,sa-east-1,32.53,41.85,25.35,30.85,0.077,0.078,168,52.3,None,0,0
2026-08-11 18:40:00,srv-web-02,Web Server,sa-east-1,22.88,43.81,12.51,30.1,0.046,0.024,164,51.6,None,0,0
2026-08-11 18:48:00,srv-web-02,Web Server,sa-east-1,29.08,46.45,12.84,30.38,0.062,0.003,177,52.1,None,0,0
2026-08-11 18:56:00,srv-web-02,Web Server,sa-east-1,35.65,41.62,14.21,32.5,0.006,0.022,199,54.0,None,0,0
2026-08-11 19:04:00,srv-web-02,Web Server,sa-east-1,27.72,42.6,20.56,28.14,0.057,0.006,99,51.0,None,0,0
2026-08-11 19:12:00,srv-web-02,Web Server,sa-east-1,29.2,46.23,18.93,32.09,0.06,0.0,178,51.3,None,0,0
2026-08-11 19:20:00,srv-web-02,Web Server,sa-east-1,25.55,43.77,27.87,31.15,0.008,0.013,151,50.7,None,0,0
2026-08-11 19:28:00,srv-web-02,Web Server,sa-east-1,28.93,42.48,18.18,30.7,0.003,0.02,146,52.5,None,0,0
2026-08-11 19:36:00,srv-web-02,Web Server,sa-east-1,24.24,40.41,18.51,26.35,0.006,0.012,150,52.8,None,0,0
2026-08-11 19:44:00,srv-web-02,Web Server,sa-east-1,28.19,42.42,10.64,26.42,0.018,0.007,125,52.4,None,0,0
2026-08-11 19:52:00,srv-web-02,Web Server,sa-east-1,25.4,46.26,11.78,29.41,0.028,0.006,106,49.7,None,0,0
2026-08-11 20:00:00,srv-web-02,Web Server,sa-east-1,25.19,37.93,13.42,29.04,0.05,0.036,151,50.1,None,0,0
2026-08-11 20:08:00,srv-web-02,Web Server,sa-east-1,24.18,44.55,18.21,32.77,0.154,0.009,121,50.4,None,0,0
2026-08-11 20:16:00,srv-web-02,Web Server,sa-east-1,25.41,43.11,25.29,27.33,0.056,0.012,167,51.3,None,0,0
2026-08-11 20:24:00,srv-web-02,Web Server,sa-east-1,20.2,43.6,15.28,32.1,0.059,0.015,197,50.0,None,0,0
2026-08-11 20:32:00,srv-web-02,Web Server,sa-east-1,25.85,43.0,8.29,26.76,0.049,0.02,132,50.9,None,0,0
2026-08-11 20:40:00,srv-web-02,Web Server,sa-east-1,23.23,41.78,27.3,29.1,0.078,0.091,173,47.8,None,0,0
2026-08-11 20:48:00,srv-web-02,Web Server,sa-east-1,28.22,46.95,17.63,31.25,0.045,0.034,139,50.9,None,0,0
2026-08-11 20:56:00,srv-web-02,Web Server,sa-east-1,26.43,40.99,19.25,27.72,0.02,0.012,129,52.7,None,0,0
2026-08-11 21:04:00,srv-web-02,Web Server,sa-east-1,25.82,42.32,11.38,33.02,0.028,0.009,113,51.4,None,0,0
2026-08-11 21:12:00,srv-web-02,Web Server,sa-east-1,23.79,44.87,21.59,25.78,0.007,0.002,120,50.8,None,0,0
2026-08-11 21:20:00,srv-web-02,Web Server,sa-east-1,26.93,44.13,9.3,30.05,0.011,0.027,120,50.9,None,0,0
2026-08-11 21:28:00,srv-web-02,Web Server,sa-east-1,20.43,42.66,15.21,29.56,0.01,0.041,111,48.6,None,0,0
2026-08-11 21:36:00,srv-web-02,Web Server,sa-east-1,24.47,41.66,17.08,30.5,0.014,0.026,115,51.9,None,0,0
2026-08-11 21:44:00,srv-web-02,Web Server,sa-east-1,16.07,44.12,20.31,25.86,0.0,0.007,138,47.9,None,0,0
2026-08-11 21:52:00,srv-web-02,Web Server,sa-east-1,27.59,46.05,27.07,32.45,0.031,0.015,137,52.5,None,0,0
2026-08-11 22:00:00,srv-web-02,Web Server,sa-east-1,27.74,42.8,11.04,28.23,0.023,0.0,116,49.7,None,0,0
2026-08-11 22:08:00,srv-web-02,Web Server,sa-east-1,26.47,47.08,7.5,26.97,0.0,0.043,115,49.9,None,0,0
2026-08-11 22:16:00,srv-web-02,Web Server,sa-east-1,20.38,42.91,17.22,28.7,0.019,0.023,117,52.5,None,0,0
2026-08-11 22:24:00,srv-web-02,Web Server,sa-east-1,22.64,43.74,10.4,29.73,0.107,0.028,139,51.9,None,0,0
2026-08-11 22:32:00,srv-web-02,Web Server,sa-east-1,17.25,43.95,15.7,30.72,0.022,0.043,124,49.6,None,0,0
2026-08-11 22:40:00,srv-web-02,Web Server,sa-east-1,18.71,42.6,14.9,31.4,0.094,0.03,123,49.6,None,0,0
2026-08-11 22:48:00,srv-web-02,Web Server,sa-east-1,22.08,41.69,17.43,26.64,0.052,0.014,92,49.0,None,0,0
2026-08-11 22:56:00,srv-web-02,Web Server,sa-east-1,25.55,44.31,9.29,26.87,0.025,0.012,122,52.6,None,0,0
2026-08-11 23:04:00,srv-web-02,Web Server,sa-east-1,24.98,44.26,7.08,32.04,0.012,0.019,96,52.0,None,0,0
2026-08-11 23:12:00,srv-web-02,Web Server,sa-east-1,24.26,42.12,11.65,30.21,0.108,0.02,91,50.8,None,0,0
2026-08-11 23:20:00,srv-web-02,Web Server,sa-east-1,22.39,43.17,14.27,27.74,0.084,0.061,135,48.1,None,0,0
2026-08-11 23:28:00,srv-web-02,Web Server,sa-east-1,21.91,45.46,15.12,27.38,0.005,0.009,131,50.2,None,0,0
2026-08-11 23:36:00,srv-web-02,Web Server,sa-east-1,17.78,44.75,12.46,30.07,0.019,0.021,165,48.2,None,0,0
2026-08-11 23:44:00,srv-web-02,Web Server,sa-east-1,25.67,44.95,10.89,28.98,0.082,0.002,79,50.8,None,0,0
2026-08-11 23:52:00,srv-web-02,Web Server,sa-east-1,17.53,41.47,14.32,30.05,0.03,0.001,113,49.4,None,0,0
2026-08-12 00:00:00,srv-web-02,Web Server,sa-east-1,20.19,40.83,10.4,28.66,0.006,0.097,141,51.5,None,0,0
2026-08-12 00:08:00,srv-web-02,Web Server,sa-east-1,18.77,39.64,20.27,30.33,0.117,0.003,133,47.7,None,0,0
2026-08-12 00:16:00,srv-web-02,Web Server,sa-east-1,20.76,44.07,6.95,31.04,0.067,0.019,146,47.2,None,0,0
2026-08-12 00:24:00,srv-web-02,Web Server,sa-east-1,17.54,44.03,7.91,27.65,0.129,0.001,122,48.3,None,0,0
2026-08-12 00:32:00,srv-web-02,Web Server,sa-east-1,14.09,43.61,12.94,29.7,0.018,0.013,110,46.8,None,0,0
2026-08-12 00:40:00,srv-web-02,Web Server,sa-east-1,21.24,44.01,12.13,30.49,0.038,0.029,173,48.5,None,0,0
2026-08-12 00:48:00,srv-web-02,Web Server,sa-east-1,24.93,41.96,15.71,26.21,0.023,0.022,148,53.1,None,0,0
2026-08-12 00:56:00,srv-web-02,Web Server,sa-east-1,21.13,45.11,7.95,31.04,0.004,0.03,111,48.2,None,0,0
2026-08-12 01:04:00,srv-web-02,Web Server,sa-east-1,21.83,42.1,17.38,29.86,0.089,0.024,101,48.3,None,0,0
2026-08-12 01:12:00,srv-web-02,Web Server,sa-east-1,18.1,42.31,9.52,26.8,0.025,0.005,122,49.0,None,0,0
2026-08-12 01:20:00,srv-web-02,Web Server,sa-east-1,24.29,42.88,17.02,30.55,0.037,0.011,108,50.7,None,0,0
2026-08-12 01:28:00,srv-web-02,Web Server,sa-east-1,19.56,42.67,20.74,31.57,0.01,0.011,177,51.2,None,0,0
2026-08-12 01:36:00,srv-web-02,Web Server,sa-east-1,13.82,43.24,7.43,28.97,0.112,0.02,87,49.8,None,0,0
2026-08-12 01:44:00,srv-web-02,Web Server,sa-east-1,18.41,41.96,15.45,28.28,0.06,0.039,144,49.5,None,0,0
2026-08-12 01:52:00,srv-web-02,Web Server,sa-east-1,17.17,43.78,21.87,28.15,0.089,0.013,156,47.9,None,0,0
2026-08-12 02:00:00,srv-web-02,Web Server,sa-east-1,19.16,42.98,16.38,31.01,0.002,0.0,81,49.1,None,0,0
2026-08-12 02:08:00,srv-web-02,Web Server,sa-east-1,22.53,39.99,15.94,28.01,0.019,0.039,131,48.8,None,0,0
2026-08-12 02:16:00,srv-web-02,Web Server,sa-east-1,27.0,44.7,15.29,29.01,0.051,0.031,116,50.6,None,0,0
2026-08-12 02:24:00,srv-web-02,Web Server,sa-east-1,19.61,42.89,13.25,31.89,0.025,0.041,152,50.7,None,0,1
2026-08-12 02:32:00,srv-web-02,Web Server,sa-east-1,30.97,44.46,18.4,24.83,0.031,0.04,119,51.7,None,0,1
2026-08-12 02:40:00,srv-web-02,Web Server,sa-east-1,24.43,40.6,10.17,31.18,0.045,0.02,111,50.0,None,0,1
2026-08-12 02:48:00,srv-web-02,Web Server,sa-east-1,23.94,44.89,17.72,30.08,0.009,0.009,102,50.3,None,0,1
2026-08-12 02:56:00,srv-web-02,Web Server,sa-east-1,21.06,42.07,16.35,30.65,0.05,0.002,154,49.3,None,0,1
2026-08-12 03:04:00,srv-web-02,Web Server,sa-east-1,21.75,43.32,10.91,35.0,0.007,0.018,153,49.5,None,0,1
2026-08-12 03:12:00,srv-web-02,Web Server,sa-east-1,27.31,43.74,18.13,24.38,0.057,0.016,182,54.2,None,0,1
2026-08-12 03:20:00,srv-web-02,Web Server,sa-east-1,54.12,43.16,419.03,161.45,0.066,0.024,147,53.3,Disk_Saturation,1,1
2026-08-12 03:28:00,srv-web-02,Web Server,sa-east-1,51.85,41.2,424.63,274.93,0.125,0.014,152,51.5,Disk_Saturation,1,1
2026-08-12 03:36:00,srv-web-02,Web Server,sa-east-1,49.3,45.28,407.44,202.97,0.031,0.018,140,50.6,Disk_Saturation,1,1
2026-08-12 03:44:00,srv-web-02,Web Server,sa-east-1,50.88,40.88,430.44,266.58,0.003,0.019,158,50.1,Disk_Saturation,1,1
2026-08-12 03:52:00,srv-web-02,Web Server,sa-east-1,46.93,42.35,413.94,165.81,0.035,0.004,146,50.7,Disk_Saturation,1,1
2026-08-12 04:00:00,srv-web-02,Web Server,sa-east-1,48.42,42.57,412.48,256.69,0.009,0.008,152,49.8,Disk_Saturation,1,1
2026-08-12 04:08:00,srv-web-02,Web Server,sa-east-1,53.36,42.76,446.93,269.21,0.079,0.019,136,53.3,Disk_Saturation,1,1
2026-08-12 04:16:00,srv-web-02,Web Server,sa-east-1,50.06,41.15,459.74,180.15,0.06,0.049,195,50.5,Disk_Saturation,1,1
2026-08-12 04:24:00,srv-web-02,Web Server,sa-east-1,47.91,45.0,413.29,215.22,0.007,0.006,139,48.7,Disk_Saturation,1,1
2026-08-12 04:32:00,srv-web-02,Web Server,sa-east-1,49.04,44.52,422.65,222.41,0.017,0.032,176,51.9,Disk_Saturation,1,1
2026-08-12 04:40:00,srv-web-02,Web Server,sa-east-1,57.94,47.1,421.54,296.15,0.011,0.023,161,52.1,Disk_Saturation,1,1
2026-08-12 04:48:00,srv-web-02,Web Server,sa-east-1,51.87,42.48,462.93,198.46,0.009,0.021,180,51.7,Disk_Saturation,1,1
2026-08-12 04:56:00,srv-web-02,Web Server,sa-east-1,61.32,44.24,429.36,217.44,0.036,0.003,114,53.4,Disk_Saturation,1,1
2026-08-12 05:04:00,srv-web-02,Web Server,sa-east-1,56.7,43.51,421.7,163.07,0.061,0.002,183,52.9,Disk_Saturation,1,1
2026-08-12 05:12:00,srv-web-02,Web Server,sa-east-1,50.3,43.61,387.89,229.46,0.007,0.016,119,51.7,Disk_Saturation,1,1
2026-08-12 05:20:00,srv-web-02,Web Server,sa-east-1,54.01,45.88,410.65,304.47,0.0,0.004,177,50.5,Disk_Saturation,1,1
2026-08-12 05:28:00,srv-web-02,Web Server,sa-east-1,54.99,43.69,417.4,310.61,0.02,0.004,176,51.9,Disk_Saturation,1,1
2026-08-12 05:36:00,srv-web-02,Web Server,sa-east-1,58.48,43.24,445.73,246.83,0.058,0.002,196,52.6,Disk_Saturation,1,1
2026-08-12 05:44:00,srv-web-02,Web Server,sa-east-1,54.9,42.13,457.97,207.01,0.016,0.001,140,52.5,Disk_Saturation,1,1
2026-08-12 05:52:00,srv-web-02,Web Server,sa-east-1,61.94,43.4,458.57,192.3,0.002,0.058,192,56.0,Disk_Saturation,1,1
2026-08-12 06:00:00,srv-web-02,Web Server,sa-east-1,56.49,42.66,417.25,280.68,0.015,0.044,171,53.5,Disk_Saturation,1,1
2026-08-12 06:08:00,srv-web-02,Web Server,sa-east-1,57.72,44.68,402.78,303.34,0.038,0.004,185,52.9,Disk_Saturation,1,1
2026-08-12 06:16:00,srv-web-02,Web Server,sa-east-1,55.6,46.22,413.12,259.4,0.003,0.111,226,55.3,Disk_Saturation,1,1
2026-08-12 06:24:00,srv-web-02,Web Server,sa-east-1,54.08,41.61,423.78,194.96,0.035,0.012,154,52.1,Disk_Saturation,1,1
2026-08-12 06:32:00,srv-web-02,Web Server,sa-east-1,57.06,42.23,441.7,280.35,0.038,0.019,180,52.5,Disk_Saturation,1,1
2026-08-12 06:40:00,srv-web-02,Web Server,sa-east-1,54.68,43.41,455.13,270.99,0.004,0.009,197,52.6,Disk_Saturation,1,1
2026-08-12 06:48:00,srv-web-02,Web Server,sa-east-1,57.39,45.98,433.1,216.11,0.01,0.001,193,52.4,Disk_Saturation,1,0
2026-08-12 06:56:00,srv-web-02,Web Server,sa-east-1,35.48,47.54,25.52,29.98,0.02,0.0,223,55.4,None,0,0
2026-08-12 07:04:00,srv-web-02,Web Server,sa-east-1,34.75,40.1,22.69,33.87,0.016,0.018,160,53.5,None,0,0
2026-08-12 07:12:00,srv-web-02,Web Server,sa-east-1,34.68,43.92,27.74,28.73,0.004,0.015,217,54.2,None,0,0
2026-08-12 07:20:00,srv-web-02,Web Server,sa-east-1,32.83,47.07,24.97,32.44,0.002,0.019,181,53.1,None,0,0
2026-08-12 07:28:00,srv-web-02,Web Server,sa-east-1,37.73,43.94,15.02,32.66,0.037,0.024,219,54.2,None,0,0
2026-08-12 07:36:00,srv-web-02,Web Server,sa-east-1,34.57,45.19,24.61,26.78,0.108,0.034,187,54.3,None,0,0
2026-08-12 07:44:00,srv-web-02,Web Server,sa-east-1,37.79,43.38,20.56,31.31,0.16,0.039,200,55.6,None,0,0
2026-08-12 07:52:00,srv-web-02,Web Server,sa-east-1,31.64,46.12,29.91,31.06,0.002,0.019,194,52.8,None,0,0
2026-08-12 08:00:00,srv-web-02,Web Server,sa-east-1,29.36,46.14,31.32,30.55,0.017,0.038,165,51.4,None,0,0
2026-08-12 08:08:00,srv-web-02,Web Server,sa-east-1,34.34,42.44,25.59,29.42,0.003,0.06,179,52.2,None,0,0
2026-08-12 08:16:00,srv-web-02,Web Server,sa-east-1,35.61,41.41,33.8,31.26,0.044,0.004,157,55.6,None,0,0
2026-08-12 08:24:00,srv-web-02,Web Server,sa-east-1,35.86,44.86,15.88,35.04,0.03,0.086,225,54.7,None,0,0
2026-08-12 08:32:00,srv-web-02,Web Server,sa-east-1,32.74,46.43,27.71,31.91,0.005,0.044,206,50.6,None,0,0
2026-08-12 08:40:00,srv-web-02,Web Server,sa-east-1,29.72,45.75,28.38,34.3,0.031,0.018,181,51.6,None,0,0
2026-08-12 08:48:00,srv-web-02,Web Server,sa-east-1,36.59,41.75,20.93,33.28,0.021,0.018,217,54.1,None,0,0
2026-08-12 08:56:00,srv-web-02,Web Server,sa-east-1,32.27,47.6,25.49,32.27,0.053,0.008,214,53.2,None,0,0
2026-08-12 09:04:00,srv-web-02,Web Server,sa-east-1,37.33,45.91,20.01,36.29,0.001,0.012,258,55.2,None,0,0
2026-08-12 09:12:00,srv-web-02,Web Server,sa-east-1,40.61,48.04,27.68,32.61,0.024,0.007,223,55.8,None,0,0
2026-08-12 09:20:00,srv-web-02,Web Server,sa-east-1,28.99,45.24,20.54,35.53,0.013,0.001,214,52.1,None,0,0
2026-08-12 09:28:00,srv-web-02,Web Server,sa-east-1,39.87,44.33,24.85,34.02,0.012,0.038,222,55.6,None,0,0
2026-08-12 09:36:00,srv-web-02,Web Server,sa-east-1,41.86,46.06,15.5,33.57,0.045,0.004,194,54.6,None,0,0
2026-08-12 09:44:00,srv-web-02,Web Server,sa-east-1,33.58,44.99,21.91,29.23,0.001,0.087,238,54.6,None,0,0
2026-08-12 09:52:00,srv-web-02,Web Server,sa-east-1,40.8,43.4,27.14,31.54,0.216,0.022,194,54.5,None,0,0
2026-08-12 10:00:00,srv-web-02,Web Server,sa-east-1,27.93,43.14,17.86,32.96,0.036,0.008,234,51.1,None,0,0
2026-08-12 10:08:00,srv-web-02,Web Server,sa-east-1,34.2,41.84,21.29,32.31,0.002,0.008,252,54.3,None,0,0
2026-08-12 10:16:00,srv-web-02,Web Server,sa-east-1,38.58,42.37,23.21,31.47,0.092,0.001,224,54.2,None,0,0
2026-08-12 10:24:00,srv-web-02,Web Server,sa-east-1,35.4,47.73,25.26,33.6,0.024,0.051,226,55.1,None,0,0
2026-08-12 10:32:00,srv-web-02,Web Server,sa-east-1,28.3,45.29,26.87,33.28,0.01,0.007,202,52.5,None,0,0
2026-08-12 10:40:00,srv-web-02,Web Server,sa-east-1,41.62,42.17,26.66,30.96,0.012,0.042,274,55.5,None,0,0
2026-08-12 10:48:00,srv-web-02,Web Server,sa-east-1,43.1,45.24,16.76,35.75,0.068,0.005,251,55.3,None,0,0
2026-08-12 10:56:00,srv-web-02,Web Server,sa-east-1,36.41,44.94,28.77,33.67,0.081,0.004,255,54.8,None,0,0
2026-08-12 11:04:00,srv-web-02,Web Server,sa-east-1,43.82,48.27,27.33,32.07,0.028,0.007,227,55.5,None,0,0
2026-08-12 11:12:00,srv-web-02,Web Server,sa-east-1,36.34,45.11,15.37,32.4,0.038,0.009,237,54.7,None,0,0
2026-08-12 11:20:00,srv-web-02,Web Server,sa-east-1,43.38,45.96,27.71,35.82,0.006,0.002,266,58.5,None,0,0
2026-08-12 11:28:00,srv-web-02,Web Server,sa-east-1,38.48,43.76,20.15,30.83,0.029,0.015,250,54.6,None,0,0
2026-08-12 11:36:00,srv-web-02,Web Server,sa-east-1,41.63,44.2,23.51,30.72,0.055,0.018,209,56.9,None,0,0
2026-08-12 11:44:00,srv-web-02,Web Server,sa-east-1,44.08,46.61,25.81,31.74,0.022,0.007,248,55.4,None,0,0
2026-08-12 11:52:00,srv-web-02,Web Server,sa-east-1,43.35,42.72,30.64,33.57,0.011,0.011,243,56.7,None,0,0
2026-08-12 12:00:00,srv-web-02,Web Server,sa-east-1,42.1,46.09,25.28,30.52,0.006,0.024,218,54.6,None,0,0
2026-08-12 12:08:00,srv-web-02,Web Server,sa-east-1,33.93,46.16,28.57,35.11,0.045,0.023,180,55.0,None,0,0
2026-08-12 12:16:00,srv-web-02,Web Server,sa-east-1,39.4,45.6,27.07,30.97,0.006,0.035,212,55.9,None,0,0
2026-08-12 12:24:00,srv-web-02,Web Server,sa-east-1,37.7,42.55,18.86,31.27,0.052,0.002,251,52.6,None,0,0
2026-08-12 12:32:00,srv-web-02,Web Server,sa-east-1,39.48,45.26,31.89,33.09,0.028,0.024,252,56.9,None,0,0
2026-08-12 12:40:00,srv-web-02,Web Server,sa-east-1,39.3,44.22,25.37,31.76,0.014,0.002,221,55.9,None,0,0
2026-08-12 12:48:00,srv-web-02,Web Server,sa-east-1,32.85,45.69,26.47,35.53,0.111,0.001,223,54.6,None,0,0
2026-08-12 12:56:00,srv-web-02,Web Server,sa-east-1,35.72,44.35,27.91,33.96,0.009,0.045,225,55.0,None,0,0
2026-08-12 13:04:00,srv-web-02,Web Server,sa-east-1,38.14,44.75,30.72,33.15,0.026,0.015,248,53.4,None,0,0
2026-08-12 13:12:00,srv-web-02,Web Server,sa-east-1,35.31,43.6,32.82,27.38,0.028,0.005,243,54.2,None,0,0
2026-08-12 13:20:00,srv-web-02,Web Server,sa-east-1,41.63,44.65,24.77,28.59,0.108,0.005,287,56.0,None,0,0
2026-08-12 13:28:00,srv-web-02,Web Server,sa-east-1,39.88,47.04,25.23,33.52,0.004,0.003,247,53.4,None,0,0
2026-08-12 13:36:00,srv-web-02,Web Server,sa-east-1,40.08,48.83,34.22,35.71,0.019,0.005,277,54.1,None,0,0
2026-08-12 13:44:00,srv-web-02,Web Server,sa-east-1,50.32,45.52,18.32,30.41,0.037,0.011,231,59.0,None,0,0
2026-08-12 13:52:00,srv-web-02,Web Server,sa-east-1,39.04,43.16,18.69,33.29,0.027,0.004,231,54.9,None,0,0
2026-08-12 14:00:00,srv-web-02,Web Server,sa-east-1,40.38,48.83,14.8,34.16,0.041,0.062,209,55.9,None,0,0
2026-08-12 14:08:00,srv-web-02,Web Server,sa-east-1,33.28,46.76,25.29,35.31,0.083,0.018,265,54.4,None,0,0
2026-08-12 14:16:00,srv-web-02,Web Server,sa-east-1,42.15,47.27,19.15,33.05,0.009,0.004,190,56.5,None,0,0
2026-08-12 14:24:00,srv-web-02,Web Server,sa-east-1,36.48,44.68,29.85,34.22,0.056,0.032,230,56.6,None,0,0
2026-08-12 14:32:00,srv-web-02,Web Server,sa-east-1,36.36,43.59,25.75,30.52,0.007,0.032,213,53.9,None,0,0
2026-08-12 14:40:00,srv-web-02,Web Server,sa-east-1,35.94,44.14,19.11,34.4,0.052,0.026,255,53.6,None,0,0
2026-08-12 14:48:00,srv-web-02,Web Server,sa-east-1,37.3,43.49,23.78,32.25,0.0,0.002,185,54.6,None,0,0
2026-08-12 14:56:00,srv-web-02,Web Server,sa-east-1,34.62,45.34,23.14,32.99,0.003,0.044,236,52.2,None,0,0
2026-08-12 15:04:00,srv-web-02,Web Server,sa-east-1,35.13,43.67,30.06,35.65,0.004,0.004,218,54.3,None,0,0
2026-08-12 15:12:00,srv-web-02,Web Server,sa-east-1,30.86,45.35,22.72,34.92,0.143,0.079,210,51.7,None,0,0
2026-08-12 15:20:00,srv-web-02,Web Server,sa-east-1,31.09,45.1,21.14,34.59,0.117,0.011,230,54.8,None,0,0
2026-08-12 15:28:00,srv-web-02,Web Server,sa-east-1,31.48,43.6,33.4,30.6,0.027,0.038,229,53.6,None,0,0
